# language-input-glosspack-v1
# language=en
# source=CC-CEDICT (MDBG)
# source_sha256=1ACC073BCFE431C6002901ED8D19A16E32C4AD8D54F85BD746C4A4F50A2C589D
# license=CC-BY-SA-4.0 https://creativecommons.org/licenses/by-sa/4.0/
庄家	farmhouse; banker (gambling)
庄河	see 庄河市
庄河市	Zhuanghe, a county-level city in Dalian City 大连市, Liaoning
庄浪	see 庄浪县
庄浪县	Zhuanglang, a county in Pingliang City 平凉市, Gansu
庄稼	farm crop
庄稼人	farmer
庄稼地	crop land; arable land
庄稼户	wealthy farmer; landlord
庄稼户儿	erhua variant of 庄稼户
庄稼汉	peasant; farmer
庄稼活儿	farm work
庄老	Zhuangzi and Laozi, the Daoist masters
庄荷	croupier; dealer
庄重	grave; solemn
庅	variant of 么; variant of 麽
庆	to celebrate
庆云	see 庆云县
庆云县	Qingyun, a county in Dezhou City 德州市, Shandong
庆元	see 庆元县
庆元县	Qingyuan, a county in Lishui City 丽水市, Zhejiang
庆典	celebration
庆功	to celebrate a heroic deed
庆历新政	failed reform of Northern Song government in 1043
庆城	see 庆城县
庆城县	Qingcheng, a county in Qingyang City 庆阳市, Gansu
庆大霉素	(pharmacology) gentamicin
庆安	see 庆安县
庆安县	Qing'an, a county in Suihua City 绥化市, Heilongjiang
庆尚北道	North Gyeongsang Province, in east South Korea, capital Daegu 大邱
庆尚南道	South Gyeongsang Province, in southeast South Korea, capital Changwon 昌原
庆尚道	Gyeongsang Province of Joseon Korea, now divided into North...
庆州	Qingzhou, ancient northern province; Gyeongju City, South Korea
庆幸	to rejoice; to be glad
庆生	to celebrate a birthday
庆祝	to celebrate
庆祝会	celebration
庆贺	to congratulate; to celebrate
庆阳	see 庆阳市
庆阳市	Qingyang, prefecture-level city in Gansu Province 甘肃省
庇	to protect; cover
庇佑	to bless; to protect
庇古	Arthur Cecil Pigou (1877-1959), British economist
庇护	to shelter; to protect
庇护所	shelter; refuge
庇祐	to bless; to protect
庇荫	to give shade (of a tree etc); to shield
庇蔭	to give shade (of a tree etc); to shield
庇西特拉图	Pisistratus (-528 BC), tyrant (ruler) of Athens at different times...
庇西特拉圖	Pisistratus (-528 BC), tyrant (ruler) of Athens at different times...
庇護	to shelter; to protect
庇護所	shelter; refuge
庈	(person)
庉	a village; to dwell together
床	bed; couch (furniture that one can lie down on) (张)
床上戏	sex scene (in a movie etc)
床上戲	sex scene (in a movie etc)
床位	bed (in hospital, hotel, train etc); berth
床侧	bedside
床側	bedside
床单	bed sheet
床友	friend with benefits; casual sex partner
床單	bed sheet
床垫	mattress
床墊	mattress
床头	bedhead; bedside
床头柜	bedside cabinet
床帐	bed curtain; mosquito net
床帳	bed curtain; mosquito net
床戏	sex scene (in a movie etc)
床戲	sex scene (in a movie etc)
床技	skills in bed; sexual prowess
床沿	the edge of a bed
床笠	fitted bed sheet
床笫	bed and bamboo sleeping mat; bed as a place for intimacy
床笫之事	bedroom matters; sexual intercourse
床笫之私	intimate matters
床罩	bedspread
床虱	bedbug
床蝨	bedbug
床边	bedside
床邊	bedside
床鈴	baby mobile; crib mobile
床鋪	bed
床铃	baby mobile; crib mobile
床铺	bed
床頭	bedhead; bedside
床頭櫃	bedside cabinet
庋	shelf; to store
序	(bound form) order; sequence
序列	sequence
序列号	serial number; product key (software)
序列號	serial number; product key (software)
序号	ordinal number; serial number
序幕	prologue
序数	ordinal number
序數	ordinal number
序文	preface; foreword
序曲	overture
序次	sequence; order
序章	prologue; preface
序號	ordinal number; serial number
序言	preface; introductory remarks
序跋	preface and postscript
庐	Luzhou or Lu Prefecture 庐州, a prefecture between the 6th and 13th...
庐山	Lushan district of Jiujiang city 九江市, Jiangxi; see 庐山市
庐山区	Lushan district of Jiujiang city 九江市, Jiangxi
庐山市	Lushan, a county-level city in Jiujiang City 九江市, Jiangxi
庐江	see 庐江县
庐江县	Lujiang, a county in Hefei City 合肥市, Anhui
庐阳	see 庐阳区
庐阳区	Luyang, a district of Hefei City 合肥市, Anhui
庑	small rooms facing or to the side of the main hall or veranda
庒	old variant of 庄
库	warehouse; storehouse
库仑	Charles-Augustin de Coulomb (1736-1806), French physicist
库仑计	voltameter
库伦	Kulun, the former name for modern Ulan Bator, capital of Mongolia...
库伦旗	Hure banner or Xüree khoshuu in Tongliao 通辽, Inner Mongolia
库克	Cook (name)
库克山	Mt Cook on New Zealand South Island, national park and highest peak
库克群岛	Cook Islands
库克船长	Captain James Cook (1728-1779), British navigator and explorer
库姆	Qom (holy city in Iran)
库姆塔格沙漠	Kumutage (or Kumtag) Desert, northwestern China
库存	property or cash held in reserve; stock
库存现金	cash in hand
库尔	Chur (city in Switzerland)
库尔勒	see 库尔勒市
库尔勒市	Korla, a county-level city in Bayingolin Mongol Autonomous...
库尔尼科娃	Anna Sergeevna Kournikova (1981-), Russian tennis star and glamor model
库尔德	Kurd; Kurdish
库尔德人	Kurdish person or people
库尔德工人党	Kurdistan Worker's Party (PPK)
库尔德斯坦	Kurdistan
库尔斯克	Kursk (city)
库尔特·瓦尔德海姆	Kurt Waldheim (1918-2007), Austrian diplomat and politician...
库工党	abbr. for Kurdistan Workers' Party 库尔德工人党
库布里克	Kubrick
库德	Kurd ethnic group
库德斯坦	Kurdistan
库房	storeroom; warehouse
库拉索	Curaçao
库木吐拉千佛洞	Kumutula thousand-Buddha grotto in Kuqa, Xinjiang
库珀带	the Kuiper belt (in the outer reaches of the Solar system)
库纳	kuna (Croatian currency)
库肯霍夫公园	Keukenhof, flower garden in Netherlands
库藏	to store; to have sth in storage
库车	see 库车市
库车市	Kuqa, a county-level city in Aksu Prefecture 阿克苏地区, Xinjiang
库里提巴	Curitiba (city in Brazil)
库页岛	Sakhalin
库页岛柳莺	(bird species of China) Sakhalin leaf warbler (Phylloscopus borealoides)
库鲁病	kuru (medicine)
应	Taiwan pr; to agree (to do sth)
应举	to sit for imperial examinations
应仁之乱	Ōnin war 1467-1477 between factions of Ashikaga shogunate
应从	to assent; to comply with
应付	to deal with; to cope
应付自如	to handle matters with ease (idiom); to hold one's own
应付裕如	handling any occasion smoothly (idiom); equal to any situation
应付账款	accounts payable
应付过去	to muddle through
应允	to give one's assent; to consent
应分	(of a course of action) within one's area of responsibility
应制	to write a poem on the order of the Emperor
应力	stress (physics)
应力场	stress field
应卯	to answer the roll call at 卯时, i.e. between 5 and 7 am
应县	Ying County or Yingxian, a county in Shuozhou City 朔州市, Shanxi
应县木塔	the timber pagoda of the Fogong Temple in Ying County, Shanxi, built...
应变	to meet a contingency; to adapt oneself to changes
应变力	adaptability; resourcefulness
应变数	(math.) dependent variable
应变管理	change management (business)
应召	to respond to a call
应召女郎	call girl
应召站	call girl center
应名	nominally; in name only
应名儿	erhua variant of 应名
应和	to echo one another; to respond (in agreement)
应城	see 应城市
应城市	Yingcheng, a county-level city in Xiaogan City 孝感市, Hubei
应声	an answering voice; to answer a voice
应声虫	yes-man; opinionless person
应天承运	lit. to respond to heaven and suit the times (idiom)
应天顺时	lit. to respond to heaven and suit the times (idiom)
应对	to answer; to reply
应对如流	to respond fluently; to answer smartly
应届	this year's; the current year's
应届毕业生	student graduating in the current year; recent graduate
应届生	student graduating in the current academic year; current-year graduate
应市	to respond to the market; to buy or sell according to market conditions
应当	should; ought to
应征	to apply (for a job); to reply to a job advertisement
应得	to deserve
应急	to respond to an emergency; to meet a contingency
应急待命	emergency standby; to be on standby
应急照射	emergency exposure (nuclear energy)
应战	to take up a challenge; to face an attack and meet it
应手	to handle; convenient
应承	to agree (to do sth); to promise
应报	see 报应
应接	to attend to; to deal with
应接不暇	more than one can attend to (idiom); deluged (with inquiries etc)
应援	(originally) to provide assistance
应收	(of a sum of money etc) receivable
应收账款	accounts receivable
应敌	to face the enemy; to meet an attack
应时	timely; occasional
应景	according with the times; seasonal
应景儿	according with the times; seasonal
应有	to deserve (attention, respect etc); should have (freedoms, rights etc)
应有尽有	everything that should be here is here (idiom); to have all one needs
应机立断	to act on an opportunity (idiom)
应激	stress (abbr. for 应激反应)
应激反应	(physiological etc) stress
应激性	irritable; sensitive
应激源	stressor
应点	to act on one's word
应用	to put to use; to apply
应用层	application layer (computing)
应用平台	application platform (computing)
应用数学	applied mathematics
应用文	applied writing
应用物理	applied physics
应用科学	applied science
应用程序	(computing) program; application
应用程序接口	application programming interface (API)
应用程序编程接口	application programming interface (API)
应用程式	(computing) program; application
应用程式介面	application programming interface (API) (Tw)
应用软件	application software
应用软体	application software
应答	to reply
应考	to take an exam
应聘	to accept a job offer; to apply for an advertised position
应聘者	person taking a job; job applicant
应计	accrual (accounting)
应计基础	accruals basis (accounting)
应许	to promise; to allow
应许之地	Promised Land
应诉	(of a defendant) to respond to a charge; to defend oneself
应诊	to see patients (of doctor); to hold a surgery
应诏	to respond to an imperial decree
应试	to take an exam; (of an education system) to be exam-oriented
应试教育	exam-oriented education; teaching to the test
应该	ought to; should
应该的	(polite response) you're welcome; just doing my duty
应诺	to agree (to do sth); to promise
应运	to conform with destiny; as the occasion demands
应运而生	to emerge to meet a historic destiny (idiom); to rise to the occasion
应选	to run for election; to be selected
应邀	at sb's invitation; on invitation
应酬	to engage in social activities; to socialize
应采儿	Cherrie Ying Choi-Yi (1983–), actress
应门	to answer the door
应验	to come true; to come about as predicted
底	(equivalent to 的 as possessive particle); bottom
底下	the location below sth; afterwards
底商	commercial space on the lower levels of a residential building
底夸克	bottom quark (particle physics)
底子	base; foundation
底定	to quell an insurgency; to settle (a matter)
底层	ground floor; first floor
底層	ground floor; first floor
底座	base; pedestal
底数	(math.) radix; base
底數	(math.) radix; base
底料	base ingredient; base (cooking)
底朝天	upside down; upturned
底栖有孔虫	benthic foraminifera
底栖生物	benthic organism
底格里斯	Tigris River, Iraq
底格里斯河	Tigris River, Iraq
底棲有孔蟲	benthic foraminifera
底棲生物	benthic organism
底楼	ground floor; first floor
底樓	ground floor; first floor
底止	end; limit
底比斯	Thebes, place name in ancient Egypt; Thebes, ancient Greek city state
底气	lung capacity; lung power
底氣	lung capacity; lung power
底汁	stock (cooking); base (of sauce or gravy)
底漆	primer
底片	negative; photographic plate
底版	(photography) negative; photographic plate
底牌	cards in one's hand; undisclosed strength or information
底特律	Detroit, Michigan
底界	lower boundary
底盘	chassis
底盤	chassis
底端	bottom; bottom side
底細	inside information; the ins and outs of the matter
底線	bottom line; the limit of what one is prepared to accept
底线	bottom line; the limit of what one is prepared to accept
底细	inside information; the ins and outs of the matter
底肥	base fertilizer
底蕴	inside information; concrete details
底薪	basic salary; base pay
底蘊	inside information; concrete details
底裤	underpants
底褲	underpants
底边	base (of a triangle); base line
底邊	base (of a triangle); base line
底部	bottom
底閥	bottom valve; foot valve
底阀	bottom valve; foot valve
底限	lowest limit; bottom line
底面	bottom; bottom side
庖	kitchen
庖厨	kitchen; cook
庖廚	kitchen; cook
庖牺氏	another name for 伏羲, consort of 女娲
庖犧氏	another name for 伏羲, consort of 女娲
店	inn; old-style hotel (CL:家)
